facility_id,district_id 
2406214,8
2406238,2
2406758,2
2407135,6
2407462,0
2407569,2
2407603,6
2407621,5
2407676,5
2407780,5
2408029,2
2408116,6
2408398,2
2408717,8
2408729,3
2409100,2
2409304,9
2409397,1
2409540,4
2409566,8
2409607,3
2409785,10
2410012,2
2410059,2
2410061,6
2410163,0
2410300,1
2410616,7
2410894,8
2411038,9
2411039,2
2411095,6
2411173,4
2411423,2
2411444,1
2411536,3
2411614,2
2411920,9
2412031,2
2412268,3
2412290,6
2412540,6
2412683,1
2412735,1
2412819,3
2412855,3
2412877,9
2413010,6
2413870,2
2413992,4
2414014,10
2414033,4
2414043,9
2414081,8
2414089,0
2414186,1
2414220,3
2414530,0
2414586,2
2414633,9
2414975,2
2415179,3
2415343,4
2415403,4
2415637,8
2415655,4
2415850,1
2415868,1
2415894,10
2416066,0
2416142,0
2416157,9
2416216,9
2416251,5
2416315,10
2416518,3
2416523,2
2416758,3
2416819,2
2416894,7
2416981,3
2417188,3
2417812,3
2417934,1
2417977,6
2418175,1
2418334,8
2418443,4
2418496,5
2418616,0
2418794,3
2418804,10
2418856,4
2418953,5
2418978,0
2419073,4
2419159,4
2419254,4
2419574,0
2419706,10
2419737,1
2419844,7
2419866,1
2420067,4
2420092,0
2420108,9
2420128,8
2420243,1
2420260,8
2420383,7
2420440,3
2420442,7
2420525,0
2420785,10
2420821,0
2420989,10
2421005,7
2421046,9
2421131,2
2421144,7
2421192,8
2421333,10
2421346,8
2421371,0
2421408,0
2421435,9
2421667,4
2421709,2
2422178,9
2422184,3
2422289,1
2422303,6
2422476,8
2422910,9
2423074,0
2423145,2
2423146,9
2423325,10
2423632,5
2423895,3
2423938,4
2423954,8
2423965,0
2423973,3
2424101,3
2424106,0
2424241,4
2424335,1
2424652,8
2424668,10
2424678,5
2424692,1
2424717,3
2424746,4
2424922,9
2425184,2
2425190,4
2425335,0
2425600,3
2425631,2
2425727,0
2425785,6
2425786,7
2425946,0
2425950,8
2426211,9
2426445,0
2426456,2
2426523,4
2426564,7
2426589,5
2426797,9
2426901,4
2426984,1
2427051,6
2427204,8
2427551,1
2427588,8
2427734,9
2427753,5
2427762,6
2427830,7
2428081,0
2428119,10
2428355,6
2428483,10
2428579,10
2428580,3
2428652,1
2428710,8
2428767,1
2428824,9
2428871,7
2429173,7
2429180,7
2429439,2
2429440,5
2429560,0
2429627,4
2429637,7
2429682,6
2429751,6
2429856,9
2429997,4
2430047,2
2430123,8
2430220,0
2430787,3
2430876,9
2430987,4
2431013,2
2431048,2
2431079,6
2431189,7
2431203,7
2431393,7
2431482,6
2431504,6
2431542,5
2431601,10
2431730,8
2431834,5
2431972,7
2431998,5
2432131,1
2432206,6
2432231,1
2432243,9
2432519,7
2432604,5
2432660,5
2432663,7
2432784,0
2432837,4
2432841,3
2433025,3
2433100,5
2433195,5
2433217,7
2433274,0
2433321,5
2433388,8
2433411,1
2433456,2
2433495,7
2434001,0
2434027,1
2434089,4
2434274,7
2434358,10
2434655,9
2434704,8
2434710,8
2434847,1
2434892,4
2434901,10
2434904,3
2435007,7
2435363,8
2435689,9
2435745,1
2435761,7
2435846,2
2435858,8
2435963,9
2435980,6
2436028,5
2436076,6
2436123,4
2436396,6
2436673,9
2436815,1
2436842,8
2436887,0
2436969,3
2437312,0
2437425,1
2437739,2
2437882,6
2438599,5
2438617,3
2438650,3
2438702,6
2438758,1
2438902,10
2438984,10
2439106,1
2439242,6
2439279,10
2439353,5
2439543,3
2439557,1
2439639,7
2439661,10
2439691,2
2439878,1
2440032,8
2440147,6
2440179,3
2440674,7
2440794,4
2440953,0
2440959,8
2441070,4
2441809,9
2442343,3
2442352,8
2442570,2
2442591,3
2442608,2
2442971,9
2443055,0
2443255,10
2443335,7
2443543,5
2443584,9
2443588,9
2443620,2
2443838,4
2443889,5
2443922,7
2444611,2
2444810,10
2444860,8
2444887,5
2444944,5
2445063,0
2445179,10
2445300,6
2445757,10
2445759,5
2445815,4
2445912,10
2445914,0
2446038,10
2446087,2
2446490,2
2446563,0
2446582,6
2446663,2
2446694,1
2446830,0
2446858,4
2447059,2
2447303,4
2447366,5
2447411,7
2447536,4
2447715,0
2447798,8
2447863,3
2447914,1
2447919,10
2447951,5
2448236,3
2448501,4
2448522,6
2448536,9
2448558,10
2448575,3
2448788,8
2448799,5
2448864,9
2449016,9
2449088,5
2449136,1
2449374,8
2449383,2
2449906,0
2449966,3
2450093,4
2450112,3
2450367,3
2450526,2
2450710,10
2450806,8
2450807,1
2451071,9
2451105,2
2451126,2
2451136,4
2451259,8
2451298,6
2451488,5
2451529,6
2451765,5
2451882,1
2451933,1
2451959,2
2452060,2
2452065,7
2452096,5
2452164,4
2452166,1
2452302,3
2452389,4
2452626,9
2452680,10
2452821,4
2452913,9
2453154,6
2453246,5
2453267,7
2453374,1
2453467,7
2453549,0
2453734,10
2453762,6
2454011,10
2454104,6
2454109,2
2454422,6
2454522,4
2454540,4
2454639,8
2454711,2
2454859,0
2454924,6
2455069,1
2455102,6
2455149,8
2455222,4
2455239,1
2455262,9
2455352,10
2455416,5
2455465,0
2455581,6
2455635,4
2455657,2
2455662,6
2455733,2
2455878,9
2456180,6
2456379,10
2456549,6
2456811,7
2457158,0
2457187,5
2457206,9
2457240,0
2457369,2
2457635,4
2457818,2
2457895,8
2457938,9
2458128,10
2458161,5
2458304,4
2458373,6
2458437,4
2458557,1
2458559,4
2458611,5
2458654,10
2458660,9
2458688,9
2458723,9
2458748,9
2458929,5
2459004,4
2459095,1
2459199,9
2459258,10
2459376,2
2459550,2
2459591,0
2459874,7
2459932,9
2460072,0
2460120,3
2460175,3
2460522,5
2460709,5
2460811,5
2461084,10
2461122,9
2461141,5
2461163,2
2461325,7
2461503,0
2461637,4
2462190,8
2462277,5
2462299,9
2462352,9
2462595,5
2462631,1
2462790,1
2462811,3
2462859,7
2462904,8
2463047,8
2463113,10
2463488,0
2463653,1
2463759,4
2463764,3
2463884,10
2464149,5
2464422,5
2464449,5
2464572,0
2464631,10
2464688,6
2464699,1
2464941,0
2464947,9
2465085,0
2465116,8
2465205,4
2465211,0
2465358,1
2465391,5
2465556,8
2465947,6
2466008,5
2466041,3
2466174,8
2466191,6
2466226,6
2466318,7
2466345,8
2466375,1
2466380,8
2466497,2
2466517,1
2466533,2
2466633,7
2466776,9
2466780,4
2466897,0
2466993,9
2467060,5
2467248,10
2467412,4
2467629,8
2467655,6
2467667,8
2467786,8
2467878,4
2467938,5
2467939,3
2468093,8
2468113,3
2468117,0
2468142,2
2468292,9
2468396,5
2468425,8
2468527,7
2468542,0
2469016,6
2469181,3
2469191,10
2469204,0
2469309,9
2469408,3
2469449,2
2469685,2
2469794,2
2469825,3
2469866,9
2470125,0
2470215,10
2470226,0
2470234,9
2470284,7
2470433,3
2470468,4
2470727,2
2470739,0
2470751,10
2470787,0
2470903,9
2470918,3
2470934,10
2471066,10
2471308,10
2471374,8
2471566,3
2471623,9
2471925,0
2472092,4
2472265,10
2472425,3
2472480,6
2472694,9
2472793,6
2472936,9
2472961,2
2473057,10
2473119,2
2473190,9
2473231,3
2473252,4
2473585,2
2473645,7
2473660,3
2473778,8
2473919,4
2474094,5
2474117,8
2474384,5
2474385,9
2474695,10
2474857,6
2474871,7
2474992,1
2475103,2
2475167,6
2475178,10
2475192,10
2475401,1
2475721,10
2475749,7
2476047,8
2476156,5
2476234,5
2476239,5
2476247,6
2476662,6
2476834,1
2477113,8
2477284,4
2477304,0
2477446,0
2477549,8
2477636,7
2477699,5
2477833,5
2477987,5
2478109,5
2478216,8
2478223,10
2478458,7
2478617,5
2478759,8
2479061,5
2479190,4
2479268,0
2479447,0
2479495,2
2479551,8
2479662,8
2479818,1
2479840,0
2479958,0
2480166,10
2480375,3
2480473,3
2480502,6
2480590,9
2480690,5
2480708,6
2480748,4
2480805,4
2481093,5
2481328,0
2481455,7
2481752,1
2481782,4
2481814,6
2482098,7
2482145,10
2482344,0
2482417,6
2482518,5
2482979,6
2483206,6
2483646,8
2483671,2
2483697,9
2483831,8
2483855,10
2483892,5
2483966,7
2484016,0
2484091,5
2484291,0
2484472,4
2484502,3
2484716,7
2484746,8
2484791,2
2484912,0
2485067,4
2485110,1
2485404,1
2485553,6
2485581,4
2485715,3
2485812,1
2485933,4
2485991,9
2486064,1
2486206,2
2486229,1
2486295,10
2486312,4
2486344,4
2486423,9
2486607,8
2486700,1
2486728,9
2486732,0
2487044,5
2487105,7
2487161,1
2487206,0
2487291,3
2487381,2
2487421,3
2487450,1
2488009,6
2488238,9
2488314,4
2488437,0
2488593,2
2488637,4
2488750,5
2488758,3
2488801,0
2488858,2
2489011,4
2489059,5
2489206,3
2489337,10
2489363,3
2489374,6
2489474,5
2489535,7
2489546,3
2489718,9
2489768,2
2489883,6
2490071,0
2490095,9
2490145,3
2490542,8
2490586,1
2490654,2
2490693,3
2490725,6
2490816,10
2490908,8
2491080,0
2491119,9
2491208,10
2491243,6
2491272,8
2491394,7
2491619,2
2491713,2
2491939,0
2492186,6
2492220,4
2492421,9
2492462,9
2492599,3
2492651,4
2493081,6
2493208,8
2493386,10
2493574,5
2493579,3
2493756,1
2493821,6
2493855,7
2493865,9
2493941,3
2494038,9
2494064,2
2494258,3
2494349,6
2494414,1
2494475,9
2494592,8
2494593,10
2494693,9
2494702,1
2494824,0
2494868,1
2495012,3
2495204,4
2495208,0
2495517,0
2495579,10
2495673,2
2495785,5
2495987,10
2496006,3
2496080,0
2496196,0
2496322,10
2496590,10
2496636,0
2496773,10
2496829,9
2496839,3
2496975,8
2497027,3
2497209,8
2497220,2
2497233,10
2497294,3
2497310,4
2497510,6
2497574,4
2497606,2
2497809,8
2497871,4
2498230,1
2498301,3
2498368,8
2498406,10
2498448,1
2498599,2
2498640,3
2499033,10
2499119,0
2499370,7
2499834,1
2499867,10
2500035,4
2500147,1
2500303,1
2500322,0
2500518,9
2500616,9
2500617,3
2500768,2
2500875,6
2501057,6
2501088,3
2501156,2
2501429,9
2501460,6
2501585,3
2501594,10
2501776,5
2501966,4
2502282,6
2502302,0
2502351,6
2502364,1
2502403,8
2502446,10
2502745,10
2503311,1
2503356,9
2503578,0
2503725,9
2503772,0
2503849,10
2504014,2
2504046,7
2504135,9
2504200,0
2504602,3
2504604,3
2504846,6
2504967,4
2505291,2
2505303,9
2505422,5
2505649,1
2505655,5
2505685,5
2505996,4
2506073,1
2506116,4
2506739,8
2506834,0
2506949,5
2507227,3
2507263,8
2507265,2
2507324,2
2507493,3
2507514,9
2507527,5
2507592,2
2507849,2
2507888,4
2508250,10
2508269,1
2508338,0
2508344,2
2508389,5
2508791,6
2508879,5
2509246,4
2509433,9
2509542,8
2509590,4
2509727,1
2509797,1
2510444,4
2510769,4
2510827,6
2511136,1
2511178,8
2511280,0
2511297,6
2511429,5
2511443,0
2511473,8
2511608,2
2511627,1
2511866,0
2511919,6
2512008,2
2512078,9
2512200,5
2512339,9
2512466,10
2512621,7
2512663,4
2512673,8
2512696,9
2512763,2
2512901,0
2513128,1
2513352,10
2513492,3
2513712,8
2513891,1
2514019,7
2514175,0
2514217,9
2514237,5
2514388,6
2514617,10
2514632,0
2514662,10
2514967,0
2515044,7
2515283,1
2515452,1
2515474,7
2516077,6
2516120,0
2516216,4
2516336,8
2516338,10
2516707,4
2516755,3
2516962,10
2516968,0
2517109,5
2517165,4
2517810,7
2517842,8
2517909,3
2517933,1
2517942,0
2518153,4
2518189,4
2518221,3
2518274,7
2518286,5
2518307,10
2518650,3
2518820,3
2518943,3
2519002,3
2519213,4
2519735,1
2519791,7
2519823,3
2520063,4
2520077,7
2520250,2
2520258,0
2520375,6
2520474,5
2520789,8
2520950,4
2521099,2
2521302,4
2521400,8
2521713,10
2521825,4
2521928,5
2522067,5
2522129,1
2522149,10
2522241,6
2522320,4
2522446,0
2522572,10
2522694,2
2522741,6
2522818,7
2523007,10
2523109,4
2523159,4
2523352,0
2523414,0
2523512,9
2523602,2
2523886,7
2523936,2
2524108,7
2524239,2
2524353,5
2524665,9
2524671,0
2524682,4
2524768,8
2524840,8
2524881,10
2525116,1
2525229,10
2525354,10
2525388,4
2525393,1
2525535,6
2525727,4
2525746,1
2525790,6
2525800,1
2525859,10
2526016,3
2526089,8
2526341,5
2526518,4
2526593,6
2526869,0
2527087,5
2527189,10
2527205,2
2527319,4
2527394,4
2527454,3
2527493,8
2527506,6
2527544,0
2527748,3
2527790,4
2527928,8
2527940,6
2527957,0
2527998,9
2528008,1
2528133,2
2528414,9
2528542,7
2528729,1
2529071,1
2529102,0
2529105,0
2529137,10
2529222,8
2529460,5
2529492,10
2529517,2
2529738,10
2529770,6
2529843,8
2529863,0
2529982,6
2530022,7
2530264,0
2530463,10
2530574,3
2530578,4
2530622,2
2530636,1
2530650,6
2530728,0
2530740,0
2530952,0
2531013,10
2531128,6
2531224,4
2531433,0
2531450,10
2531682,9
2531707,1
2531710,7
2531907,6
2531922,5
2532045,3
2532062,10
2532116,8
2532259,7
2532331,9
2532427,9
2532497,4
2532530,8
2532595,3
2532602,10
2532610,3
2532707,4
2532869,10
2532876,6
2532912,7
2532951,7
2533011,7
2533730,7
2534082,3
2534096,1
2534151,6
2534168,6
2534173,4
2534219,3
2534258,2
2534273,3
2534291,8
2534354,1
2534435,7
2534509,3
2534691,8
2534759,1
2534925,0
2535012,9
2535172,9
2535181,2
2535243,4
2535318,3
2535413,8
2535602,4
2535827,1
2536215,9
2536246,4
2536291,1
2536294,10
2536330,6
2536339,7
2536417,1
2536448,4
2536548,2
2536824,4
2536896,4
2536999,2
2537273,1
2537405,2
2537470,5
2537502,6
2537840,3
2537957,2
2538103,3
2538199,8
2538351,8
2538432,5
2538529,4
2538749,9
2538918,2
2538950,5
2538951,8
2539262,9
2539429,1
2539434,2
2539485,3
2539517,4
2539623,5
2539931,9
2539947,9
2540108,3
2540334,2
2540502,4
2540601,7
2540657,9
2540772,1
2540853,1
2541152,1
2541226,5
2541341,8
2541399,8
2541583,10
2541677,2
2541747,10
2541798,1
2541959,6
2541973,2
2542024,9
2542117,6
2542140,9
2542575,4
2542621,10
2542717,2
2542970,1
2542976,3
2542989,2
2543264,0
2543391,3
2543419,7
2543563,9
2543585,1
2543752,0
2543999,6
2544072,1
2544232,2
2544254,1
2544274,3
2544360,2
2544656,8
2544788,6
2544828,5
2544847,1
2544975,2
2544992,0
2545021,5
2545102,9
2545425,7
2545513,3
2545557,10
2545595,5
2545916,3
2546002,5
2546150,1
2546174,0
2546386,6
2546536,3
2546537,7
2546604,2
2546614,9
2546665,8
2546838,7
2546858,3
2547085,1
2547120,5
2547203,9
2547399,6
2547461,9
2547520,6
2547527,8
2547741,6
2547881,2
2547907,4
2547972,0
2548113,9
2548149,6
2548295,10
2548474,8
2548641,1
2548797,3
2548826,0
2548860,5
2548944,8
2548954,10
2548986,6
2549053,1
2549065,6
2549135,10
2549214,2
2549358,4
2549379,2
2549493,10
2549514,0
2549639,8
2549738,3
2549858,1
2549994,1
2550044,6
2550116,6
2550237,2
2550264,0
2550289,2
2550383,4
2550626,4
2550633,1
2550642,7
2550741,5
2550782,10
2550953,8
2551183,7
2551346,5
2551423,10
2551517,5
2551533,2
2551691,2
2552022,5
2552169,2
2552202,10
2552320,2
2552332,4
2552354,9
2552449,2
2552451,9
2552512,8
2552576,3
2552594,5
2552699,1
2552817,0
2552938,10
2553016,4
2553123,5
2553138,0
2553247,9
2553301,0
2553353,7
2553536,4
2553790,3
2554227,4
2554357,4
2554423,4
2554515,0
2554557,2
2554569,10
2554572,3
2554574,2
2554624,0
2554806,6
2555045,0
2555368,2
2555412,2
2555422,10
2555509,6
2556221,10
2556445,7
2556492,5
2556619,8
2556691,2
2556835,6
2556968,0
2557020,7
2557078,2
2557152,5
2557222,7
2557356,2
2557390,5
2557524,3
2557669,10
2557802,6
2557974,6
2558115,0
2558145,7
2558172,2
2558262,5
2558293,4
2558312,0
2558435,10
2558532,1
2558565,0
2558644,10
2558817,3
2558829,4
2558848,6
2558873,6
2558883,10
2558885,2
2558993,4
2559242,1
2559253,9
2559580,6
2559626,3
2559642,10
2559847,6
2559910,1
2560179,9
2560216,10
2560233,6
2560365,4
2560482,6
2560803,3
2560994,7
2561107,9
2561301,10
2561363,4
2561364,5
2561464,4
2561505,4
2561676,0
2562087,6
2562372,1
2562377,7
2562474,3
2562623,4
2562829,8
2562986,2
2563154,9
2563155,10
2563437,10
2563576,7
2563717,5
2563838,1
2563872,6
2564054,2
2564156,1
2564278,2
2564353,0
2564496,0
2564531,2
2564704,1
2564907,8
2564924,5
2565177,8
2565183,2
2565249,7
2565347,8
2565980,7
2566068,8
2566099,5
2566112,4
2566120,1
2566280,2
2566283,8
2566358,8
2566386,4
2566531,3
2566626,8
2567059,4
2567414,4
2567564,5
2567667,6
2567842,10
2567938,1
2567985,5
2568044,3
2568313,3
2568743,1
2568759,4
2569168,3
2569373,9
2569797,5
2569991,10
2570058,5
2570096,7
2570234,1
2570508,0
2570812,8
2570817,8
2571084,1
2571152,0
2571250,0
2571350,1
2571572,4
2571618,8
2571630,3
2571746,7
2571795,9
2571826,5
2571861,10
2571950,2
2571978,5
2572487,0
2572529,0
2572627,7
2573091,3
2573105,9
2573178,0
2573275,2
2573430,5
2573553,1
2573710,8
2573727,3
2573843,6
2573878,10
2574023,8
2574219,2
2574383,5
2574458,4
2574511,8
2574516,2
2574611,0
2574627,9
2574709,9
2574786,3
2575017,0
2575083,6
2575231,8
2575245,1
2575271,8
2575387,10
2575507,10
2575643,3
2575908,6
2576420,5
2576770,0
2577162,4
2577250,1
2577306,3
2577597,7
2577694,7
2577758,4
2577857,7
2577908,5
2577955,1
2577963,10
2578010,7
2578052,1
2578238,1
2578319,8
2578345,10
2578411,5
2578454,5
2578529,5
2578554,1
2578846,3
2578905,3
2578922,2
2579089,3
2579293,1
2579298,2
2579329,9
2579468,9
2579776,10
2579904,5
2580058,6
2580103,10
2580121,7
2580155,6
2580308,8
2580474,9
2580560,2
2580687,8
2580743,6
2580997,1
2581365,0
2581496,4
2581559,5
2581627,0
2581749,2
2581768,8
2581873,2
2581900,3
2581974,1
2582156,6
2582277,10
2582312,10
2582619,3
2582784,5
2582856,10
2583217,7
2583249,0
2583283,7
2583301,1
2583361,6
2583393,8
2583456,5
2583516,8
2583752,8
2583787,3
2583814,3
2583908,1
2584155,7
2584679,4
2584684,8
2584750,4
2584777,7
2584795,7
2584869,10
2585216,3
2585459,1
2586245,10
2586349,2
2586878,9
2587124,7
2587296,2
2587531,0
2587753,4
2588013,6
2588112,3
2588114,9
2588169,2
2588813,10
2588825,4
2588848,0
2588871,3
2589247,1
2589287,10
2589399,9
2589600,7
2589646,9
2589735,7
2589857,1
2589998,9
2590023,3
2590057,3
2590106,1
2590176,8
2590277,6
2590285,5
2590420,2
2590567,8
2590626,6
2590776,0
2591001,3
2591325,9
2591485,3
2591491,6
2591809,2
2591835,4
2591893,8
2591933,7
2592004,1
2592045,2
2592056,0
2592210,10
2592223,1
2592497,8
2592579,0
2592588,10
2592638,0
2592941,3
2592983,8
2593193,3
2593307,3
2593381,0
2593426,10
2593534,1
2593901,2
2593934,1
2593996,5
2594069,2
2594167,9
2594491,6
2594672,8
2594819,3
2594829,5
2595066,5
2595232,0
2595407,4
2595634,9
2595721,0
2595981,1
2596055,9
2596087,4
2596175,5
2596296,1
2596664,5
2596698,10
2596888,8
2596910,2
2596979,0
2597160,6
2597212,1
2597263,9
2597279,1
2597593,6
2597641,1
2597650,3
2597710,0
2597780,2
2597942,10
2598135,2
2598216,9
2598275,5
2598508,2
2598593,6
2598676,2
2598951,4
2599013,4
2599031,0
2599212,9
2599349,3
2599369,3
2599477,9
2599650,4
2599748,9
2599765,0
2599862,0
2600022,8
2600057,2
2600064,4
2600104,7
2600277,6
2600494,1
2600600,1
2600622,6
2600665,0
2600684,5
2600697,0
2600790,1
2600990,7
2601041,0
2601570,3
2601697,8
2602176,9
2602208,1
2602294,10
2602376,10
2602428,0
2602500,8
2603016,4
2603369,9
2603445,3
2603604,9
2603665,10
2603981,5
2604018,10
2604045,2
2604364,4
2604407,0
2604424,3
2604479,8
2604517,5
2604634,0
2604765,4
2604783,6
2604784,8
2604798,6
2604901,9
2605016,10
2605482,8
2605495,1
2605628,10
2605636,5
2605948,10
2605968,2
2606051,10
2606057,5
2606121,6
2606314,10
2606319,6
2606342,8
2606754,0
2606841,10
2607105,4
2607303,4
2607555,3
2607667,5
2607796,8
2607798,6
2607816,8
2607826,0
2607924,0
2608022,2
2608073,2
2608119,3
2608171,10
2608398,3
2608504,8
2608610,8
2608650,2
2608688,8
2609162,4
2609288,7
2609461,10
2609725,3
2609732,6
2609855,5
2609959,8
2610191,1
2610299,1
2610404,9
2610408,8
2610485,6
2610511,9
2610789,4
2610938,10
2611055,6
2611143,5
2611206,2
2611448,9
2611462,2
2611650,6
2611694,9
2611801,2
2612045,0
2612071,8
2612603,8
2612766,7
2612963,2
2613004,6
2613112,5
2613293,5
2613441,8
2613558,4
2613623,1
2613633,6
2613636,0
2613724,2
2613759,0
2613963,1
2614150,9
2614215,2
2614345,4
2614360,1
2614730,1
2614772,2
2614815,6
2614818,4
2614851,9
2614913,7
2614962,7
2615015,3
2615027,1
2615099,7
2615274,9
2615371,3
2615403,6
2615871,4
2615881,8
2615998,6
2616056,3
2616381,1
2616437,5
2616494,6
2616712,9
2617061,4
2617208,0
2617227,1
2617262,8
2617476,3
2617503,0
2617580,2
2617593,0
2617598,8
2617648,8
2617830,3
2617862,3
2617895,8
2617923,0
2617939,9
2618004,2
2618093,10
2618187,3
2618223,10
2618284,4
2618620,4
2618633,2
2618843,3
2619004,0
2619021,2
2619107,4
2619200,5
2619228,3
2619333,6
2619341,8
2619484,5
2619996,4
2620010,2
2620121,8
2620194,6
2620211,4
2620290,8
2620599,2
2620604,3
2620900,9
2620906,2
2621314,8
2621494,6
2621625,9
2621638,7
2621820,4
2621959,6
2622013,5
2622177,8
2622460,3
2622533,2
2622658,9
2623064,9
2623166,3
2623472,7
2623875,3
2623895,0
2623900,7
2623957,2
2624019,3
2624134,7
2624385,2
2624524,9
2624555,9
2624738,5
2625017,4
2625138,9
2625189,8
2625194,1
2625232,7
2625354,4
2625497,0
2625649,1
2625703,6
2625781,8
2625805,4
2625940,2
2626031,2
2626162,4
2626263,4
2626314,5
2626437,1
2626441,5
2626636,3
2626726,3
2626778,7
2626840,6
2626913,7
2627063,6
2627229,6
2627407,10
2627547,2
2627709,7
2627775,6
2627839,8
2627865,0
2628218,3
2628259,4
2628312,8
2628582,10
2628634,1
2629002,10
2629065,3
2629206,4
2629623,10
2629671,10
2629768,3
2629837,4
2629868,1
2629884,7
2629896,6
2630242,7
2630473,8
2630568,10
2630637,9
2630827,6
2631067,10
2631091,0
2631229,7
2631351,3
2631473,0
2631754,8
2631797,0
2632101,5
2632215,4
2632227,8
2632365,0
2632527,10
2632544,5
2632735,2
2632752,1
2632925,6
2632965,5
2633033,4
2633105,1
2633231,3
2633394,9
2633512,2
2633563,2
2633679,3
2633714,6
2634161,6
2634209,9
2634281,10
2634564,2
2634608,5
2634689,7
2634701,4
2634837,4
2634982,8
2635115,10
2635255,0
2635295,8
2635369,7
2635663,1
2635749,7
2635956,3
2635988,7
2636364,8
2636557,3
2636739,0
2636812,1
2636886,3
2637060,0
2637093,4
2637132,4
2637182,10
2637248,1
2637298,6
2637367,8
2637714,1
2637740,3
2637823,6
2637893,1
2638025,9
2638171,2
2638391,2
2638728,7
2639158,4
2639469,7
2639545,8
2639547,1
2639812,4
2639871,3
2640018,2
2640073,8
2640111,2
2640141,0
2640325,9
2640383,2
2640498,7
2640524,4
2640573,1
2641036,1
2641079,1
2641117,7
2641352,1
2641381,0
2641388,10
2641736,8
2641776,3
2641940,3
2642264,3
2642315,1
2642455,1
2642495,10
2642680,1
2642693,1
2642889,6
2642950,5
2643193,9
2643278,2
2643410,7
2643566,0
2643595,6
2643779,3
2643815,10
2643910,2
2643933,10
2644057,6
2644074,6
2644343,3
2644492,2
2644766,3
2644788,4
2644890,9
2644922,0
2645139,3
2645261,4
2645364,3
2645403,4
2645442,4
2645593,9
2645688,3
2645727,6
2646084,0
2646211,6
2646238,5
2646246,6
2646325,10
2646464,3
2646551,9
2646727,9
2646752,6
2647012,5
2647049,10
2647054,6
2647128,3
2647442,1
2647530,9
2647539,0
2647682,8
2647784,10
2647937,1
2647962,0
2648394,10
2648579,8
2648624,3
2648645,10
2648896,8
2648967,9
2649050,0
2649068,0
2649412,6
2649417,2
2649454,4
2649584,6
2649609,1
2649627,8
2649687,8
2649919,9
2649920,10
2650053,9
2650147,4
2650374,2
2650571,3
2650584,9
2650637,9
2650788,7
2651175,6
2651205,8
2651241,2
2651613,0
2651680,1
2651685,1
2651706,9
2651778,0
2652355,1
2652602,9
2652619,6
2652753,7
2652757,0
2652820,10
2653000,2
2653133,9
2653187,9
2653603,5
2654042,10
2654199,9
2654340,6
2654525,3
2654757,3
2654864,4
2655013,9
2655047,6
2655100,4
2655115,1
2655200,9
2655301,8
2655496,6
2655712,0
2656078,8
2656146,6
2656172,7
2656233,6
2656253,10
2656355,4
2656381,8
2656461,10
2656500,3
2656704,6
2656894,2
2656918,6
2656960,6
2656993,1
2657022,1
2657155,5
2657362,5
2657435,9
2657574,10
2657669,7
2657737,8
2658052,0
2658186,7
2658398,3
2658419,8
2658507,8
2658627,1
2658855,6
2658863,0
2658864,9
2658872,7
2658913,10
2659024,6
2659194,8
2659381,4
2659410,6
2659550,2
2659668,8
2659729,7
2659769,4
2660013,10
2660454,8
2660568,3
2660635,2
2660679,2
2661009,3
2661020,7
2661058,7
2661157,10
2661185,6
2661440,10
2661442,10
2661448,8
2661527,0
2661833,5
2662046,3
2662076,5
2662247,4
2662332,7
2662365,0
2662376,8
2662558,0
2662620,8
2662730,0
2662937,8
2663016,5
2663026,9
2663046,9
2663052,3
2663100,9
2663156,4
2663205,8
2663474,6
2663528,2
2663546,3
2663648,1
2663755,0
2663781,7
2663829,5
2663841,4
2663895,10
2664010,1
2664060,10
2664064,1
2664075,7
2664150,8
2664185,2
2664382,3
2664423,5
2664703,9
2664814,4
2665035,9
2665081,2
2665130,10
2665232,2
2665371,0
2666256,0
2666292,6
2666398,10
2666450,0
2666506,9
2666604,0
2666618,10
2666692,10
2666911,9
2667012,10
2667077,2
2667108,5
2667122,2
2667145,3
2667202,4
2667209,8
2667304,7
2667354,5
2667558,0
2667642,4
2667656,5
2667749,10
2667834,10
2667842,1
2668057,8
2668137,2
2668419,3
2668455,10
2668509,8
2668599,0
2668625,5
2668744,8
2668916,1
2669066,2
2669100,9
2669113,4
2669122,10
2669217,8
2669222,9
2669285,1
2669334,6
2669509,0
2669583,4
2670091,8
2670285,5
2670485,1
2670833,7
2670888,7
2670912,8
2671025,0
2671189,8
2671193,5
2671208,8
2671238,8
2671386,2
2671491,9
2671661,3
2671679,3
2671764,0
2671766,2
2671772,3
2671894,10
2671938,3
2672224,0
2672677,0
2672794,7
2672946,1
2673090,4
2673213,1
2673267,10
2673348,3
2673363,6
2673521,3
2673565,2
2673607,0
2673622,7
2673719,5
2673866,4
2674011,7
2674127,7
2674426,2
2674708,1
2674716,1
2674956,0
2675064,0
2675373,0
2675427,4
2675554,4
2675614,8
2675814,2
2676189,0
2676263,0
2676698,6
2676760,10
2676788,6
2676941,2
2677047,2
2677092,0
2677220,3
2677275,10
2677490,9
2677705,3
2677716,3
2677783,6
2677868,0
2677901,8
2677925,2
2678023,6
2678093,5
2678145,9
2678206,6
2678278,7
2678307,10
2678309,6
2678399,8
2678505,9
2678513,0
2678761,0
2678792,3
2678847,9
2678912,10
2679050,8
2679499,0
2679556,1
2679559,6
2679666,4
2679983,4
2680179,8
2680231,6
2680524,7
2680755,4
