ObjectId,IdBundesland,Bundesland,Landkreis,Altersgruppe,Geschlecht,AnzahlFall,AnzahlTodesfall,Meldedatum,IdLandkreis,Datenstand,NeuerFall,NeuerTodesfall,Refdatum,NeuGenesen,AnzahlGenesen,IstErkrankungsbeginn,Altersgruppe2
1739212,12,Brandenburg,SK Cottbus,A60-A79,M,1,0,2020/12/28 00:00:00+00,12052,"17.07.2021, 00:00 Uhr",0,-9,2020/12/25 00:00:00+00,0,1,1,Nicht übermittelt
1739213,12,Brandenburg,SK Cottbus,A60-A79,M,1,1,2020/12/28 00:00:00+00,12052,"17.07.2021, 00:00 Uhr",0,0,2020/12/28 00:00:00+00,-9,0,0,Nicht übermittelt
1739214,12,Brandenburg,SK Cottbus,A60-A79,M,11,0,2020/12/28 00:00:00+00,12052,"17.07.2021, 00:00 Uhr",0,-9,2020/12/28 00:00:00+00,0,11,0,Nicht übermittelt
1739215,12,Brandenburg,SK Cottbus,A60-A79,M,1,0,2020/12/29 00:00:00+00,12052,"17.07.2021, 00:00 Uhr",0,-9,2020/12/08 00:00:00+00,0,1,1,Nicht übermittelt
1739216,12,Brandenburg,SK Cottbus,A60-A79,M,1,0,2020/12/29 00:00:00+00,12052,"17.07.2021, 00:00 Uhr",0,-9,2020/12/09 00:00:00+00,0,1,1,Nicht übermittelt
1739217,12,Brandenburg,SK Cottbus,A60-A79,M,1,0,2020/12/29 00:00:00+00,12052,"17.07.2021, 00:00 Uhr",0,-9,2020/12/20 00:00:00+00,0,1,1,Nicht übermittelt
1739218,12,Brandenburg,SK Cottbus,A60-A79,M,1,0,2020/12/29 00:00:00+00,12052,"17.07.2021, 00:00 Uhr",0,-9,2020/12/28 00:00:00+00,0,1,1,Nicht übermittelt
1739219,12,Brandenburg,SK Cottbus,A60-A79,M,4,0,2020/12/29 00:00:00+00,12052,"17.07.2021, 00:00 Uhr",0,-9,2020/12/29 00:00:00+00,0,4,0,Nicht übermittelt
1739220,12,Brandenburg,SK Cottbus,A60-A79,M,1,0,2020/12/29 00:00:00+00,12052,"17.07.2021, 00:00 Uhr",0,-9,2020/12/29 00:00:00+00,0,1,1,Nicht übermittelt
1739221,12,Brandenburg,SK Cottbus,A60-A79,M,1,0,2020/12/30 00:00:00+00,12052,"17.07.2021, 00:00 Uhr",0,-9,2020/12/02 00:00:00+00,0,1,1,Nicht übermittelt
1739222,12,Brandenburg,SK Cottbus,A60-A79,M,1,0,2020/12/30 00:00:00+00,12052,"17.07.2021, 00:00 Uhr",0,-9,2020/12/09 00:00:00+00,0,1,1,Nicht übermittelt
1739223,12,Brandenburg,SK Cottbus,A60-A79,M,1,0,2020/12/30 00:00:00+00,12052,"17.07.2021, 00:00 Uhr",0,-9,2020/12/14 00:00:00+00,0,1,1,Nicht übermittelt
1739224,12,Brandenburg,SK Cottbus,A60-A79,M,1,0,2020/12/30 00:00:00+00,12052,"17.07.2021, 00:00 Uhr",0,-9,2020/12/16 00:00:00+00,0,1,1,Nicht übermittelt
1739225,12,Brandenburg,SK Cottbus,A60-A79,M,1,0,2020/12/30 00:00:00+00,12052,"17.07.2021, 00:00 Uhr",0,-9,2020/12/21 00:00:00+00,0,1,1,Nicht übermittelt
1739226,12,Brandenburg,SK Cottbus,A60-A79,M,1,0,2020/12/30 00:00:00+00,12052,"17.07.2021, 00:00 Uhr",0,-9,2020/12/24 00:00:00+00,0,1,1,Nicht übermittelt
1739227,12,Brandenburg,SK Cottbus,A60-A79,M,1,1,2020/12/30 00:00:00+00,12052,"17.07.2021, 00:00 Uhr",0,0,2020/12/27 00:00:00+00,-9,0,1,Nicht übermittelt
1739228,12,Brandenburg,SK Cottbus,A60-A79,M,4,0,2020/12/30 00:00:00+00,12052,"17.07.2021, 00:00 Uhr",0,-9,2020/12/30 00:00:00+00,0,4,0,Nicht übermittelt
1739229,12,Brandenburg,SK Cottbus,A60-A79,M,2,2,2020/12/30 00:00:00+00,12052,"17.07.2021, 00:00 Uhr",0,0,2020/12/30 00:00:00+00,-9,0,0,Nicht übermittelt
1739230,12,Brandenburg,SK Cottbus,A60-A79,M,1,0,2021/01/01 00:00:00+00,12052,"17.07.2021, 00:00 Uhr",0,-9,2020/12/07 00:00:00+00,0,1,1,Nicht übermittelt
1739231,12,Brandenburg,SK Cottbus,A60-A79,M,1,0,2021/01/01 00:00:00+00,12052,"17.07.2021, 00:00 Uhr",0,-9,2020/12/09 00:00:00+00,0,1,1,Nicht übermittelt
1739232,12,Brandenburg,SK Cottbus,A60-A79,M,1,0,2021/01/02 00:00:00+00,12052,"17.07.2021, 00:00 Uhr",0,-9,2020/12/04 00:00:00+00,0,1,1,Nicht übermittelt
1739233,12,Brandenburg,SK Cottbus,A60-A79,M,4,0,2021/01/02 00:00:00+00,12052,"17.07.2021, 00:00 Uhr",0,-9,2021/01/02 00:00:00+00,0,4,0,Nicht übermittelt
1739234,12,Brandenburg,SK Cottbus,A60-A79,M,1,0,2021/01/04 00:00:00+00,12052,"17.07.2021, 00:00 Uhr",0,-9,2020/12/03 00:00:00+00,0,1,1,Nicht übermittelt
1739235,12,Brandenburg,SK Cottbus,A60-A79,M,1,0,2021/01/04 00:00:00+00,12052,"17.07.2021, 00:00 Uhr",0,-9,2020/12/27 00:00:00+00,0,1,1,Nicht übermittelt
1739236,12,Brandenburg,SK Cottbus,A60-A79,M,2,0,2021/01/04 00:00:00+00,12052,"17.07.2021, 00:00 Uhr",0,-9,2021/01/04 00:00:00+00,0,2,0,Nicht übermittelt
1739237,12,Brandenburg,SK Cottbus,A60-A79,M,1,0,2021/01/05 00:00:00+00,12052,"17.07.2021, 00:00 Uhr",0,-9,2020/12/11 00:00:00+00,0,1,1,Nicht übermittelt
1739238,12,Brandenburg,SK Cottbus,A60-A79,M,1,0,2021/01/05 00:00:00+00,12052,"17.07.2021, 00:00 Uhr",0,-9,2020/12/26 00:00:00+00,0,1,1,Nicht übermittelt
1739239,12,Brandenburg,SK Cottbus,A60-A79,M,1,0,2021/01/05 00:00:00+00,12052,"17.07.2021, 00:00 Uhr",0,-9,2020/12/27 00:00:00+00,0,1,1,Nicht übermittelt
1739240,12,Brandenburg,SK Cottbus,A60-A79,M,1,0,2021/01/05 00:00:00+00,12052,"17.07.2021, 00:00 Uhr",0,-9,2021/01/01 00:00:00+00,0,1,1,Nicht übermittelt
1739241,12,Brandenburg,SK Cottbus,A60-A79,M,1,0,2021/01/05 00:00:00+00,12052,"17.07.2021, 00:00 Uhr",0,-9,2021/01/02 00:00:00+00,0,1,1,Nicht übermittelt
1739242,12,Brandenburg,SK Cottbus,A60-A79,M,2,2,2021/01/05 00:00:00+00,12052,"17.07.2021, 00:00 Uhr",0,0,2021/01/05 00:00:00+00,-9,0,0,Nicht übermittelt
1739243,12,Brandenburg,SK Cottbus,A60-A79,M,6,0,2021/01/05 00:00:00+00,12052,"17.07.2021, 00:00 Uhr",0,-9,2021/01/05 00:00:00+00,0,6,0,Nicht übermittelt
1739244,12,Brandenburg,SK Cottbus,A60-A79,M,1,0,2021/01/06 00:00:00+00,12052,"17.07.2021, 00:00 Uhr",0,-9,2020/12/23 00:00:00+00,0,1,1,Nicht übermittelt
1739245,12,Brandenburg,SK Cottbus,A60-A79,M,1,0,2021/01/06 00:00:00+00,12052,"17.07.2021, 00:00 Uhr",0,-9,2020/12/27 00:00:00+00,0,1,1,Nicht übermittelt
1739246,12,Brandenburg,SK Cottbus,A60-A79,M,1,0,2021/01/06 00:00:00+00,12052,"17.07.2021, 00:00 Uhr",0,-9,2020/12/29 00:00:00+00,0,1,1,Nicht übermittelt
1739247,12,Brandenburg,SK Cottbus,A60-A79,M,1,0,2021/01/06 00:00:00+00,12052,"17.07.2021, 00:00 Uhr",0,-9,2021/01/01 00:00:00+00,0,1,1,Nicht übermittelt
1739248,12,Brandenburg,SK Cottbus,A60-A79,M,1,1,2021/01/06 00:00:00+00,12052,"17.07.2021, 00:00 Uhr",0,0,2021/01/06 00:00:00+00,-9,0,0,Nicht übermittelt
1739249,12,Brandenburg,SK Cottbus,A60-A79,M,4,0,2021/01/06 00:00:00+00,12052,"17.07.2021, 00:00 Uhr",0,-9,2021/01/06 00:00:00+00,0,4,0,Nicht übermittelt
1739250,12,Brandenburg,SK Cottbus,A60-A79,M,1,0,2021/01/07 00:00:00+00,12052,"17.07.2021, 00:00 Uhr",0,-9,2020/12/08 00:00:00+00,0,1,1,Nicht übermittelt
1739251,12,Brandenburg,SK Cottbus,A60-A79,M,1,0,2021/01/07 00:00:00+00,12052,"17.07.2021, 00:00 Uhr",0,-9,2020/12/23 00:00:00+00,0,1,1,Nicht übermittelt
1739252,12,Brandenburg,SK Cottbus,A60-A79,M,1,0,2021/01/07 00:00:00+00,12052,"17.07.2021, 00:00 Uhr",0,-9,2020/12/26 00:00:00+00,0,1,1,Nicht übermittelt
1739253,12,Brandenburg,SK Cottbus,A60-A79,M,1,0,2021/01/07 00:00:00+00,12052,"17.07.2021, 00:00 Uhr",0,-9,2021/01/02 00:00:00+00,0,1,1,Nicht übermittelt
1739254,12,Brandenburg,SK Cottbus,A60-A79,M,1,0,2021/01/07 00:00:00+00,12052,"17.07.2021, 00:00 Uhr",0,-9,2021/01/03 00:00:00+00,0,1,1,Nicht übermittelt
1739255,12,Brandenburg,SK Cottbus,A60-A79,M,1,0,2021/01/07 00:00:00+00,12052,"17.07.2021, 00:00 Uhr",0,-9,2021/01/04 00:00:00+00,0,1,1,Nicht übermittelt
1739256,12,Brandenburg,SK Cottbus,A60-A79,M,1,0,2021/01/07 00:00:00+00,12052,"17.07.2021, 00:00 Uhr",0,-9,2021/01/05 00:00:00+00,0,1,1,Nicht übermittelt
1739257,12,Brandenburg,SK Cottbus,A60-A79,M,3,0,2021/01/07 00:00:00+00,12052,"17.07.2021, 00:00 Uhr",0,-9,2021/01/07 00:00:00+00,0,3,1,Nicht übermittelt
1739258,12,Brandenburg,SK Cottbus,A60-A79,M,2,2,2021/01/07 00:00:00+00,12052,"17.07.2021, 00:00 Uhr",0,0,2021/01/07 00:00:00+00,-9,0,0,Nicht übermittelt
1739259,12,Brandenburg,SK Cottbus,A60-A79,M,6,0,2021/01/07 00:00:00+00,12052,"17.07.2021, 00:00 Uhr",0,-9,2021/01/07 00:00:00+00,0,6,0,Nicht übermittelt
1739260,12,Brandenburg,SK Cottbus,A60-A79,M,1,0,2021/01/08 00:00:00+00,12052,"17.07.2021, 00:00 Uhr",0,-9,2020/12/05 00:00:00+00,0,1,1,Nicht übermittelt
1739261,12,Brandenburg,SK Cottbus,A60-A79,M,1,1,2021/01/08 00:00:00+00,12052,"17.07.2021, 00:00 Uhr",0,0,2020/12/06 00:00:00+00,-9,0,1,Nicht übermittelt
1739262,12,Brandenburg,SK Cottbus,A60-A79,M,1,0,2021/01/08 00:00:00+00,12052,"17.07.2021, 00:00 Uhr",0,-9,2020/12/10 00:00:00+00,0,1,1,Nicht übermittelt
1739263,12,Brandenburg,SK Cottbus,A60-A79,M,1,0,2021/01/08 00:00:00+00,12052,"17.07.2021, 00:00 Uhr",0,-9,2020/12/22 00:00:00+00,0,1,1,Nicht übermittelt
1739264,12,Brandenburg,SK Cottbus,A60-A79,M,1,0,2021/01/08 00:00:00+00,12052,"17.07.2021, 00:00 Uhr",0,-9,2020/12/28 00:00:00+00,0,1,1,Nicht übermittelt
1739265,12,Brandenburg,SK Cottbus,A60-A79,M,1,0,2021/01/08 00:00:00+00,12052,"17.07.2021, 00:00 Uhr",0,-9,2021/01/05 00:00:00+00,0,1,1,Nicht übermittelt
1739266,12,Brandenburg,SK Cottbus,A60-A79,M,1,0,2021/01/08 00:00:00+00,12052,"17.07.2021, 00:00 Uhr",0,-9,2021/01/06 00:00:00+00,0,1,1,Nicht übermittelt
1739267,12,Brandenburg,SK Cottbus,A60-A79,M,1,0,2021/01/08 00:00:00+00,12052,"17.07.2021, 00:00 Uhr",0,-9,2021/01/07 00:00:00+00,0,1,1,Nicht übermittelt
1739268,12,Brandenburg,SK Cottbus,A60-A79,M,8,0,2021/01/08 00:00:00+00,12052,"17.07.2021, 00:00 Uhr",0,-9,2021/01/08 00:00:00+00,0,8,0,Nicht übermittelt
1739269,12,Brandenburg,SK Cottbus,A60-A79,M,1,0,2021/01/09 00:00:00+00,12052,"17.07.2021, 00:00 Uhr",0,-9,2020/12/01 00:00:00+00,0,1,1,Nicht übermittelt
1739270,12,Brandenburg,SK Cottbus,A60-A79,M,1,0,2021/01/09 00:00:00+00,12052,"17.07.2021, 00:00 Uhr",0,-9,2020/12/25 00:00:00+00,0,1,1,Nicht übermittelt
1739271,12,Brandenburg,SK Cottbus,A60-A79,M,1,0,2021/01/09 00:00:00+00,12052,"17.07.2021, 00:00 Uhr",0,-9,2021/01/03 00:00:00+00,0,1,1,Nicht übermittelt
1739272,12,Brandenburg,SK Cottbus,A60-A79,M,1,0,2021/01/09 00:00:00+00,12052,"17.07.2021, 00:00 Uhr",0,-9,2021/01/04 00:00:00+00,0,1,1,Nicht übermittelt
1739273,12,Brandenburg,SK Cottbus,A60-A79,M,1,0,2021/01/09 00:00:00+00,12052,"17.07.2021, 00:00 Uhr",0,-9,2021/01/06 00:00:00+00,0,1,1,Nicht übermittelt
1739274,12,Brandenburg,SK Cottbus,A60-A79,M,4,0,2021/01/09 00:00:00+00,12052,"17.07.2021, 00:00 Uhr",0,-9,2021/01/09 00:00:00+00,0,4,0,Nicht übermittelt
1739275,12,Brandenburg,SK Cottbus,A60-A79,M,1,0,2021/01/10 00:00:00+00,12052,"17.07.2021, 00:00 Uhr",0,-9,2020/12/23 00:00:00+00,0,1,1,Nicht übermittelt
1739276,12,Brandenburg,SK Cottbus,A60-A79,M,1,0,2021/01/10 00:00:00+00,12052,"17.07.2021, 00:00 Uhr",0,-9,2020/12/24 00:00:00+00,0,1,1,Nicht übermittelt
1739277,12,Brandenburg,SK Cottbus,A60-A79,M,1,0,2021/01/10 00:00:00+00,12052,"17.07.2021, 00:00 Uhr",0,-9,2020/12/29 00:00:00+00,0,1,1,Nicht übermittelt
1739278,12,Brandenburg,SK Cottbus,A60-A79,M,3,0,2021/01/10 00:00:00+00,12052,"17.07.2021, 00:00 Uhr",0,-9,2021/01/10 00:00:00+00,0,3,0,Nicht übermittelt
1739279,12,Brandenburg,SK Cottbus,A60-A79,M,1,1,2021/01/11 00:00:00+00,12052,"17.07.2021, 00:00 Uhr",0,0,2021/01/11 00:00:00+00,-9,0,0,Nicht übermittelt
1739280,12,Brandenburg,SK Cottbus,A60-A79,M,1,0,2021/01/11 00:00:00+00,12052,"17.07.2021, 00:00 Uhr",0,-9,2021/01/11 00:00:00+00,0,1,1,Nicht übermittelt
1739281,12,Brandenburg,SK Cottbus,A60-A79,M,1,0,2021/01/11 00:00:00+00,12052,"17.07.2021, 00:00 Uhr",0,-9,2021/01/11 00:00:00+00,0,1,0,Nicht übermittelt
1739282,12,Brandenburg,SK Cottbus,A60-A79,M,1,0,2021/01/12 00:00:00+00,12052,"17.07.2021, 00:00 Uhr",0,-9,2020/12/14 00:00:00+00,0,1,1,Nicht übermittelt
1739283,12,Brandenburg,SK Cottbus,A60-A79,M,1,0,2021/01/12 00:00:00+00,12052,"17.07.2021, 00:00 Uhr",0,-9,2020/12/17 00:00:00+00,0,1,1,Nicht übermittelt
1739284,12,Brandenburg,SK Cottbus,A60-A79,M,2,0,2021/01/12 00:00:00+00,12052,"17.07.2021, 00:00 Uhr",0,-9,2020/12/31 00:00:00+00,0,2,1,Nicht übermittelt
1739285,12,Brandenburg,SK Cottbus,A60-A79,M,1,1,2021/01/12 00:00:00+00,12052,"17.07.2021, 00:00 Uhr",0,0,2020/12/31 00:00:00+00,-9,0,1,Nicht übermittelt
1739286,12,Brandenburg,SK Cottbus,A60-A79,M,1,0,2021/01/12 00:00:00+00,12052,"17.07.2021, 00:00 Uhr",0,-9,2021/01/06 00:00:00+00,0,1,1,Nicht übermittelt
1739287,12,Brandenburg,SK Cottbus,A60-A79,M,1,0,2021/01/12 00:00:00+00,12052,"17.07.2021, 00:00 Uhr",0,-9,2021/01/10 00:00:00+00,0,1,1,Nicht übermittelt
1739288,12,Brandenburg,SK Cottbus,A60-A79,M,2,0,2021/01/12 00:00:00+00,12052,"17.07.2021, 00:00 Uhr",0,-9,2021/01/12 00:00:00+00,0,2,0,Nicht übermittelt
1739289,12,Brandenburg,SK Cottbus,A60-A79,M,1,0,2021/01/13 00:00:00+00,12052,"17.07.2021, 00:00 Uhr",0,-9,2020/12/06 00:00:00+00,0,1,1,Nicht übermittelt
1739290,12,Brandenburg,SK Cottbus,A60-A79,M,1,0,2021/01/13 00:00:00+00,12052,"17.07.2021, 00:00 Uhr",0,-9,2020/12/08 00:00:00+00,0,1,1,Nicht übermittelt
1739291,12,Brandenburg,SK Cottbus,A60-A79,M,1,0,2021/01/13 00:00:00+00,12052,"17.07.2021, 00:00 Uhr",0,-9,2020/12/14 00:00:00+00,0,1,1,Nicht übermittelt
1739292,12,Brandenburg,SK Cottbus,A60-A79,M,1,0,2021/01/13 00:00:00+00,12052,"17.07.2021, 00:00 Uhr",0,-9,2021/01/11 00:00:00+00,0,1,1,Nicht übermittelt
1739293,12,Brandenburg,SK Cottbus,A60-A79,M,3,0,2021/01/13 00:00:00+00,12052,"17.07.2021, 00:00 Uhr",0,-9,2021/01/13 00:00:00+00,0,3,0,Nicht übermittelt
1739294,12,Brandenburg,SK Cottbus,A60-A79,M,1,0,2021/01/14 00:00:00+00,12052,"17.07.2021, 00:00 Uhr",0,-9,2020/12/11 00:00:00+00,0,1,1,Nicht übermittelt
1739295,12,Brandenburg,SK Cottbus,A60-A79,M,1,0,2021/01/14 00:00:00+00,12052,"17.07.2021, 00:00 Uhr",0,-9,2021/01/12 00:00:00+00,0,1,1,Nicht übermittelt
1739296,12,Brandenburg,SK Cottbus,A60-A79,M,1,0,2021/01/14 00:00:00+00,12052,"17.07.2021, 00:00 Uhr",0,-9,2021/01/14 00:00:00+00,0,1,0,Nicht übermittelt
1739297,12,Brandenburg,SK Cottbus,A60-A79,M,1,0,2021/01/15 00:00:00+00,12052,"17.07.2021, 00:00 Uhr",0,-9,2021/01/08 00:00:00+00,0,1,1,Nicht übermittelt
1739298,12,Brandenburg,SK Cottbus,A60-A79,M,1,0,2021/01/15 00:00:00+00,12052,"17.07.2021, 00:00 Uhr",0,-9,2021/01/09 00:00:00+00,0,1,1,Nicht übermittelt
1739299,12,Brandenburg,SK Cottbus,A60-A79,M,1,1,2021/01/15 00:00:00+00,12052,"17.07.2021, 00:00 Uhr",0,0,2021/01/15 00:00:00+00,-9,0,1,Nicht übermittelt
1739300,12,Brandenburg,SK Cottbus,A60-A79,M,1,0,2021/01/15 00:00:00+00,12052,"17.07.2021, 00:00 Uhr",0,-9,2021/01/15 00:00:00+00,0,1,1,Nicht übermittelt
1739301,12,Brandenburg,SK Cottbus,A60-A79,M,1,0,2021/01/16 00:00:00+00,12052,"17.07.2021, 00:00 Uhr",0,-9,2020/12/18 00:00:00+00,0,1,1,Nicht übermittelt
1739302,12,Brandenburg,SK Cottbus,A60-A79,M,1,1,2021/01/16 00:00:00+00,12052,"17.07.2021, 00:00 Uhr",0,0,2020/12/31 00:00:00+00,-9,0,1,Nicht übermittelt
1739303,12,Brandenburg,SK Cottbus,A60-A79,M,1,1,2021/01/16 00:00:00+00,12052,"17.07.2021, 00:00 Uhr",0,0,2021/01/16 00:00:00+00,-9,0,0,Nicht übermittelt
1739304,12,Brandenburg,SK Cottbus,A60-A79,M,4,0,2021/01/16 00:00:00+00,12052,"17.07.2021, 00:00 Uhr",0,-9,2021/01/16 00:00:00+00,0,4,0,Nicht übermittelt
1739305,12,Brandenburg,SK Cottbus,A60-A79,M,1,0,2021/01/17 00:00:00+00,12052,"17.07.2021, 00:00 Uhr",0,-9,2020/12/14 00:00:00+00,0,1,1,Nicht übermittelt
1739306,12,Brandenburg,SK Cottbus,A60-A79,M,1,0,2021/01/17 00:00:00+00,12052,"17.07.2021, 00:00 Uhr",0,-9,2021/01/08 00:00:00+00,0,1,1,Nicht übermittelt
1739307,12,Brandenburg,SK Cottbus,A60-A79,M,1,0,2021/01/17 00:00:00+00,12052,"17.07.2021, 00:00 Uhr",0,-9,2021/01/15 00:00:00+00,0,1,1,Nicht übermittelt
1739308,12,Brandenburg,SK Cottbus,A60-A79,M,1,0,2021/01/17 00:00:00+00,12052,"17.07.2021, 00:00 Uhr",0,-9,2021/01/17 00:00:00+00,0,1,1,Nicht übermittelt
1739309,12,Brandenburg,SK Cottbus,A60-A79,M,1,0,2021/01/17 00:00:00+00,12052,"17.07.2021, 00:00 Uhr",0,-9,2021/01/17 00:00:00+00,0,1,0,Nicht übermittelt
1739310,12,Brandenburg,SK Cottbus,A60-A79,M,1,0,2021/01/18 00:00:00+00,12052,"17.07.2021, 00:00 Uhr",0,-9,2020/12/27 00:00:00+00,0,1,1,Nicht übermittelt
1739311,12,Brandenburg,SK Cottbus,A60-A79,M,1,0,2021/01/18 00:00:00+00,12052,"17.07.2021, 00:00 Uhr",0,-9,2021/01/13 00:00:00+00,0,1,1,Nicht übermittelt
1739312,12,Brandenburg,SK Cottbus,A60-A79,M,1,0,2021/01/18 00:00:00+00,12052,"17.07.2021, 00:00 Uhr",0,-9,2021/01/16 00:00:00+00,0,1,1,Nicht übermittelt
1739313,12,Brandenburg,SK Cottbus,A60-A79,M,1,0,2021/01/18 00:00:00+00,12052,"17.07.2021, 00:00 Uhr",0,-9,2021/01/18 00:00:00+00,0,1,0,Nicht übermittelt
1739314,12,Brandenburg,SK Cottbus,A60-A79,M,1,0,2021/01/19 00:00:00+00,12052,"17.07.2021, 00:00 Uhr",0,-9,2021/01/10 00:00:00+00,0,1,1,Nicht übermittelt
1739315,12,Brandenburg,SK Cottbus,A60-A79,M,1,0,2021/01/19 00:00:00+00,12052,"17.07.2021, 00:00 Uhr",0,-9,2021/01/16 00:00:00+00,0,1,1,Nicht übermittelt
1739316,12,Brandenburg,SK Cottbus,A60-A79,M,6,0,2021/01/19 00:00:00+00,12052,"17.07.2021, 00:00 Uhr",0,-9,2021/01/19 00:00:00+00,0,6,0,Nicht übermittelt
1739317,12,Brandenburg,SK Cottbus,A60-A79,M,2,0,2021/01/20 00:00:00+00,12052,"17.07.2021, 00:00 Uhr",0,-9,2021/01/20 00:00:00+00,0,2,0,Nicht übermittelt
1739318,12,Brandenburg,SK Cottbus,A60-A79,M,1,0,2021/01/21 00:00:00+00,12052,"17.07.2021, 00:00 Uhr",0,-9,2021/01/21 00:00:00+00,0,1,0,Nicht übermittelt
1739319,12,Brandenburg,SK Cottbus,A60-A79,M,1,0,2021/01/22 00:00:00+00,12052,"17.07.2021, 00:00 Uhr",0,-9,2020/12/15 00:00:00+00,0,1,1,Nicht übermittelt
1739320,12,Brandenburg,SK Cottbus,A60-A79,M,1,0,2021/01/22 00:00:00+00,12052,"17.07.2021, 00:00 Uhr",0,-9,2021/01/20 00:00:00+00,0,1,1,Nicht übermittelt
1739321,12,Brandenburg,SK Cottbus,A60-A79,M,1,1,2021/01/22 00:00:00+00,12052,"17.07.2021, 00:00 Uhr",0,0,2021/01/22 00:00:00+00,-9,0,0,Nicht übermittelt
1739322,12,Brandenburg,SK Cottbus,A60-A79,M,1,0,2021/01/22 00:00:00+00,12052,"17.07.2021, 00:00 Uhr",0,-9,2021/01/22 00:00:00+00,0,1,0,Nicht übermittelt
1739323,12,Brandenburg,SK Cottbus,A60-A79,M,1,0,2021/01/23 00:00:00+00,12052,"17.07.2021, 00:00 Uhr",0,-9,2021/01/18 00:00:00+00,0,1,1,Nicht übermittelt
1739324,12,Brandenburg,SK Cottbus,A60-A79,M,1,1,2021/01/23 00:00:00+00,12052,"17.07.2021, 00:00 Uhr",0,0,2021/01/23 00:00:00+00,-9,0,0,Nicht übermittelt
1739325,12,Brandenburg,SK Cottbus,A60-A79,M,1,0,2021/01/23 00:00:00+00,12052,"17.07.2021, 00:00 Uhr",0,-9,2021/01/23 00:00:00+00,0,1,0,Nicht übermittelt
1739326,12,Brandenburg,SK Cottbus,A60-A79,M,1,0,2021/01/24 00:00:00+00,12052,"17.07.2021, 00:00 Uhr",0,-9,2021/01/22 00:00:00+00,0,1,1,Nicht übermittelt
1739327,12,Brandenburg,SK Cottbus,A60-A79,M,1,0,2021/01/24 00:00:00+00,12052,"17.07.2021, 00:00 Uhr",0,-9,2021/01/24 00:00:00+00,0,1,0,Nicht übermittelt
1739328,12,Brandenburg,SK Cottbus,A60-A79,M,1,0,2021/01/25 00:00:00+00,12052,"17.07.2021, 00:00 Uhr",0,-9,2021/01/23 00:00:00+00,0,1,1,Nicht übermittelt
1739329,12,Brandenburg,SK Cottbus,A60-A79,M,2,0,2021/01/26 00:00:00+00,12052,"17.07.2021, 00:00 Uhr",0,-9,2021/01/26 00:00:00+00,0,2,0,Nicht übermittelt
1739330,12,Brandenburg,SK Cottbus,A60-A79,M,5,0,2021/01/27 00:00:00+00,12052,"17.07.2021, 00:00 Uhr",0,-9,2021/01/27 00:00:00+00,0,5,0,Nicht übermittelt
1739331,12,Brandenburg,SK Cottbus,A60-A79,M,1,1,2021/01/28 00:00:00+00,12052,"17.07.2021, 00:00 Uhr",0,0,2021/01/21 00:00:00+00,-9,0,1,Nicht übermittelt
1739332,12,Brandenburg,SK Cottbus,A60-A79,M,1,0,2021/01/28 00:00:00+00,12052,"17.07.2021, 00:00 Uhr",0,-9,2021/01/27 00:00:00+00,0,1,1,Nicht übermittelt
1739333,12,Brandenburg,SK Cottbus,A60-A79,M,1,1,2021/01/28 00:00:00+00,12052,"17.07.2021, 00:00 Uhr",0,0,2021/01/28 00:00:00+00,-9,0,0,Nicht übermittelt
1739334,12,Brandenburg,SK Cottbus,A60-A79,M,2,0,2021/01/29 00:00:00+00,12052,"17.07.2021, 00:00 Uhr",0,-9,2021/01/29 00:00:00+00,0,2,0,Nicht übermittelt
1739335,12,Brandenburg,SK Cottbus,A60-A79,M,1,0,2021/01/30 00:00:00+00,12052,"17.07.2021, 00:00 Uhr",0,-9,2021/01/22 00:00:00+00,0,1,1,Nicht übermittelt
1739336,12,Brandenburg,SK Cottbus,A60-A79,M,1,0,2021/01/31 00:00:00+00,12052,"17.07.2021, 00:00 Uhr",0,-9,2021/01/24 00:00:00+00,0,1,1,Nicht übermittelt
1739337,12,Brandenburg,SK Cottbus,A60-A79,M,1,0,2021/01/31 00:00:00+00,12052,"17.07.2021, 00:00 Uhr",0,-9,2021/01/31 00:00:00+00,0,1,0,Nicht übermittelt
1739338,12,Brandenburg,SK Cottbus,A60-A79,M,2,0,2021/02/04 00:00:00+00,12052,"17.07.2021, 00:00 Uhr",0,-9,2021/02/04 00:00:00+00,0,2,0,Nicht übermittelt
1739339,12,Brandenburg,SK Cottbus,A60-A79,M,1,0,2021/02/05 00:00:00+00,12052,"17.07.2021, 00:00 Uhr",0,-9,2021/02/04 00:00:00+00,0,1,1,Nicht übermittelt
1739340,12,Brandenburg,SK Cottbus,A60-A79,M,1,0,2021/02/05 00:00:00+00,12052,"17.07.2021, 00:00 Uhr",0,-9,2021/02/05 00:00:00+00,0,1,1,Nicht übermittelt
1739341,12,Brandenburg,SK Cottbus,A60-A79,M,2,0,2021/02/07 00:00:00+00,12052,"17.07.2021, 00:00 Uhr",0,-9,2021/02/07 00:00:00+00,0,2,0,Nicht übermittelt
1739342,12,Brandenburg,SK Cottbus,A60-A79,M,1,0,2021/02/09 00:00:00+00,12052,"17.07.2021, 00:00 Uhr",0,-9,2021/02/05 00:00:00+00,0,1,1,Nicht übermittelt
